year,raceName,driverFullname,constructorName,position,stop,milliseconds
2015,Spanish Grand Prix,Daniil Kvyat,Red Bull,10,1.0,22667.0
2015,Spanish Grand Prix,Daniil Kvyat,Red Bull,10,2.0,22273.0
2015,Spanish Grand Prix,Kimi Räikkönen,Ferrari,5,2.0,21789.0
2015,Spanish Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,22623.0
2015,Spanish Grand Prix,Sebastian Vettel,Ferrari,3,1.0,21762.0
2015,Spanish Grand Prix,Sebastian Vettel,Ferrari,3,2.0,21836.0
2015,Malaysian Grand Prix,Sebastian Vettel,Ferrari,1,2.0,25092.0
2015,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,27285.0
2015,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,24744.0
2015,Malaysian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,23996.0
2015,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,3.0,24653.0
2015,Australian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,22694.0
2015,Australian Grand Prix,Daniel Ricciardo,Red Bull,6,1.0,22535.0
2015,Australian Grand Prix,Jenson Button,McLaren,11,1.0,23353.0
2015,Australian Grand Prix,Kimi Räikkönen,Ferrari,\N,1.0,27465.0
2015,Australian Grand Prix,Kimi Räikkönen,Ferrari,\N,2.0,22405.0
2015,Malaysian Grand Prix,Daniil Kvyat,Red Bull,9,1.0,30463.0
2015,Malaysian Grand Prix,Daniil Kvyat,Red Bull,9,2.0,24781.0
2015,Malaysian Grand Prix,Daniil Kvyat,Red Bull,9,3.0,26149.0
2015,Chinese Grand Prix,Sebastian Vettel,Ferrari,3,1.0,22488.0
2015,Chinese Grand Prix,Sebastian Vettel,Ferrari,3,2.0,22444.0
2015,Chinese Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,22818.0
2015,Chinese Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,22453.0
2015,Chinese Grand Prix,Daniel Ricciardo,Red Bull,9,1.0,22635.0
2015,Chinese Grand Prix,Daniel Ricciardo,Red Bull,9,2.0,22897.0
2015,Malaysian Grand Prix,Fernando Alonso,McLaren,\N,1.0,25222.0
2015,Malaysian Grand Prix,Jenson Button,McLaren,\N,3.0,25846.0
2015,Malaysian Grand Prix,Jenson Button,McLaren,\N,2.0,25581.0
2015,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,10,1.0,26714.0
2015,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,10,2.0,25604.0
2015,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,10,3.0,25393.0
2015,Malaysian Grand Prix,Jenson Button,McLaren,\N,1.0,33027.0
2015,Spanish Grand Prix,Jenson Button,McLaren,16,1.0,22589.0
2015,Spanish Grand Prix,Jenson Button,McLaren,16,3.0,24066.0
2015,British Grand Prix,Daniel Ricciardo,Red Bull,\N,2.0,43240.0
2015,Hungarian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,21900.0
2015,Hungarian Grand Prix,Sebastian Vettel,Ferrari,1,2.0,22028.0
2015,Hungarian Grand Prix,Sebastian Vettel,Ferrari,1,3.0,16639.0
2015,British Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,28464.0
2015,Hungarian Grand Prix,Sebastian Vettel,Ferrari,1,4.0,17121.0
2015,Hungarian Grand Prix,Daniil Kvyat,Red Bull,2,2.0,21574.0
2015,Hungarian Grand Prix,Daniil Kvyat,Red Bull,2,3.0,21663.0
2015,Hungarian Grand Prix,Daniil Kvyat,Red Bull,2,4.0,16453.0
2015,Hungarian Grand Prix,Daniil Kvyat,Red Bull,2,5.0,17849.0
2015,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,21824.0
2015,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,22008.0
2015,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,3.0,18270.0
2015,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,4.0,18758.0
2015,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,5.0,31037.0
2015,Hungarian Grand Prix,Daniil Kvyat,Red Bull,2,1.0,22072.0
2015,British Grand Prix,Daniil Kvyat,Red Bull,6,1.0,28347.0
2015,British Grand Prix,Daniil Kvyat,Red Bull,6,2.0,33979.0
2015,British Grand Prix,Kimi Räikkönen,Ferrari,8,1.0,28974.0
2015,British Grand Prix,Kimi Räikkönen,Ferrari,8,2.0,30397.0
2015,British Grand Prix,Kimi Räikkönen,Ferrari,8,3.0,30178.0
2015,British Grand Prix,Fernando Alonso,McLaren,10,1.0,71178.0
2015,British Grand Prix,Fernando Alonso,McLaren,10,2.0,28703.0
2015,British Grand Prix,Fernando Alonso,McLaren,10,3.0,32593.0
2015,Hungarian Grand Prix,Jenson Button,McLaren,9,4.0,16639.0
2015,Spanish Grand Prix,Jenson Button,McLaren,16,2.0,23327.0
2015,Hungarian Grand Prix,Jenson Button,McLaren,9,3.0,16488.0
2015,Hungarian Grand Prix,Jenson Button,McLaren,9,2.0,21753.0
2015,Hungarian Grand Prix,Jenson Button,McLaren,9,1.0,22231.0
2015,Hungarian Grand Prix,Fernando Alonso,McLaren,5,1.0,21567.0
2015,Hungarian Grand Prix,Fernando Alonso,McLaren,5,2.0,22300.0
2015,Hungarian Grand Prix,Fernando Alonso,McLaren,5,3.0,23162.0
2015,Hungarian Grand Prix,Fernando Alonso,McLaren,5,4.0,16796.0
2015,Hungarian Grand Prix,Fernando Alonso,McLaren,5,5.0,16879.0
2015,British Grand Prix,Sebastian Vettel,Ferrari,3,1.0,28946.0
2015,Monaco Grand Prix,Fernando Alonso,McLaren,\N,1.0,30345.0
2015,Monaco Grand Prix,Jenson Button,McLaren,8,2.0,24661.0
2015,British Grand Prix,Sebastian Vettel,Ferrari,3,2.0,29676.0
2015,Spanish Grand Prix,Fernando Alonso,McLaren,\N,1.0,23728.0
2015,Monaco Grand Prix,Sebastian Vettel,Ferrari,2,1.0,24851.0
2015,Monaco Grand Prix,Daniil Kvyat,Red Bull,4,1.0,25119.0
2015,Monaco Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,24501.0
2015,Monaco Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,24244.0
2015,Monaco Grand Prix,Jenson Button,McLaren,8,1.0,25062.0
2015,Canadian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,23630.0
2015,Canadian Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,24578.0
2015,Monaco Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,24177.0
2015,Canadian Grand Prix,Sebastian Vettel,Ferrari,5,2.0,23945.0
2015,Austrian Grand Prix,Daniel Ricciardo,Red Bull,10,1.0,27710.0
2015,Austrian Grand Prix,Daniil Kvyat,Red Bull,12,1.0,28632.0
2015,Austrian Grand Prix,Daniil Kvyat,Red Bull,12,2.0,22111.0
2015,Austrian Grand Prix,Jenson Button,McLaren,\N,1.0,24104.0
2015,Austrian Grand Prix,Jenson Button,McLaren,\N,2.0,28727.0
2015,Canadian Grand Prix,Sebastian Vettel,Ferrari,5,1.0,27241.0
2015,Austrian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,31882.0
2015,Canadian Grand Prix,Daniil Kvyat,Red Bull,9,1.0,23681.0
2015,Canadian Grand Prix,Daniel Ricciardo,Red Bull,13,1.0,23997.0
2015,Canadian Grand Prix,Jenson Button,McLaren,\N,1.0,18057.0
2015,Canadian Grand Prix,Jenson Button,McLaren,\N,2.0,25374.0
2015,Canadian Grand Prix,Fernando Alonso,McLaren,\N,1.0,23553.0
2016,Italian Grand Prix,Jenson Button,McLaren,12,2.0,24418.0
2016,Italian Grand Prix,Fernando Alonso,McLaren,14,2.0,23694.0
2016,Italian Grand Prix,Fernando Alonso,McLaren,14,3.0,24082.0
2016,Italian Grand Prix,Fernando Alonso,McLaren,14,1.0,26843.0
2016,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,2.0,28890.0
2016,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,3.0,28921.0
2016,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,4.0,28662.0
2016,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,1.0,25925.0
2016,Italian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,25472.0
2016,Italian Grand Prix,Sebastian Vettel,Ferrari,3,2.0,25033.0
2016,Italian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,24116.0
2016,Italian Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,24279.0
2016,Italian Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,23745.0
2016,Italian Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,23633.0
2016,Italian Grand Prix,Max Verstappen,Red Bull,7,1.0,24610.0
2016,Italian Grand Prix,Max Verstappen,Red Bull,7,2.0,23827.0
2016,Italian Grand Prix,Jenson Button,McLaren,12,1.0,26427.0
2016,Singapore Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,24874.0
2016,Singapore Grand Prix,Kimi Räikkönen,Ferrari,4,3.0,29135.0
2016,Singapore Grand Prix,Jenson Button,McLaren,\N,2.0,28998.0
2016,Singapore Grand Prix,Jenson Button,McLaren,\N,3.0,29025.0
2016,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,1,1.0,24197.0
2016,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,1,2.0,24408.0
2016,Malaysian Grand Prix,Max Verstappen,Red Bull,2,1.0,23935.0
2016,Malaysian Grand Prix,Max Verstappen,Red Bull,2,2.0,23856.0
2016,Singapore Grand Prix,Jenson Button,McLaren,\N,1.0,42815.0
2016,Singapore Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,29041.0
2016,Singapore Grand Prix,Kimi Räikkönen,Ferrari,4,4.0,28954.0
2016,Singapore Grand Prix,Sebastian Vettel,Ferrari,5,1.0,24342.0
2016,Singapore Grand Prix,Sebastian Vettel,Ferrari,5,2.0,28924.0
2016,Singapore Grand Prix,Sebastian Vettel,Ferrari,5,3.0,29391.0
2016,Singapore Grand Prix,Max Verstappen,Red Bull,6,1.0,25740.0
2016,Singapore Grand Prix,Max Verstappen,Red Bull,6,2.0,28815.0
2016,Singapore Grand Prix,Max Verstappen,Red Bull,6,3.0,28948.0
2016,Singapore Grand Prix,Max Verstappen,Red Bull,6,4.0,28854.0
2016,Singapore Grand Prix,Fernando Alonso,McLaren,7,1.0,24649.0
2016,Singapore Grand Prix,Fernando Alonso,McLaren,7,2.0,29401.0
2016,Singapore Grand Prix,Fernando Alonso,McLaren,7,3.0,30381.0
2016,German Grand Prix,Max Verstappen,Red Bull,3,2.0,19137.0
2016,German Grand Prix,Sebastian Vettel,Ferrari,5,1.0,19230.0
2016,German Grand Prix,Sebastian Vettel,Ferrari,5,2.0,19472.0
2016,German Grand Prix,Sebastian Vettel,Ferrari,5,3.0,19000.0
2016,German Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,22393.0
2016,German Grand Prix,Kimi Räikkönen,Ferrari,6,2.0,19142.0
2016,German Grand Prix,Kimi Räikkönen,Ferrari,6,3.0,19525.0
2016,German Grand Prix,Jenson Button,McLaren,8,1.0,19427.0
2016,German Grand Prix,Max Verstappen,Red Bull,3,3.0,18967.0
2016,German Grand Prix,Jenson Button,McLaren,8,2.0,19124.0
2016,German Grand Prix,Fernando Alonso,McLaren,12,1.0,19258.0
2016,German Grand Prix,Fernando Alonso,McLaren,12,2.0,19440.0
2016,German Grand Prix,Fernando Alonso,McLaren,12,3.0,19127.0
2016,German Grand Prix,Jenson Button,McLaren,8,3.0,19268.0
2016,German Grand Prix,Max Verstappen,Red Bull,3,1.0,19017.0
2016,German Grand Prix,Daniel Ricciardo,Red Bull,2,2.0,18738.0
2016,Malaysian Grand Prix,Max Verstappen,Red Bull,2,3.0,28274.0
2016,German Grand Prix,Daniel Ricciardo,Red Bull,2,3.0,18979.0
2016,Hungarian Grand Prix,Jenson Button,McLaren,\N,1.0,22229.0
2016,Hungarian Grand Prix,Jenson Button,McLaren,\N,2.0,16486.0
2016,Hungarian Grand Prix,Jenson Button,McLaren,\N,3.0,22718.0
2016,German Grand Prix,Daniel Ricciardo,Red Bull,2,1.0,18964.0
2016,Belgian Grand Prix,Sebastian Vettel,Ferrari,6,1.0,22403.0
2016,Belgian Grand Prix,Sebastian Vettel,Ferrari,6,2.0,998511.0
2016,Belgian Grand Prix,Sebastian Vettel,Ferrari,6,3.0,22762.0
2016,Belgian Grand Prix,Fernando Alonso,McLaren,7,1.0,998234.0
2016,Belgian Grand Prix,Fernando Alonso,McLaren,7,2.0,22451.0
2016,Belgian Grand Prix,Kimi Räikkönen,Ferrari,9,1.0,87084.0
2016,Belgian Grand Prix,Kimi Räikkönen,Ferrari,9,2.0,23061.0
2016,Belgian Grand Prix,Kimi Räikkönen,Ferrari,9,3.0,943158.0
2016,Belgian Grand Prix,Kimi Räikkönen,Ferrari,9,4.0,23056.0
2016,Belgian Grand Prix,Max Verstappen,Red Bull,11,1.0,31235.0
2016,Belgian Grand Prix,Max Verstappen,Red Bull,11,2.0,998546.0
2016,Belgian Grand Prix,Max Verstappen,Red Bull,11,3.0,23231.0
2016,Belgian Grand Prix,Max Verstappen,Red Bull,11,4.0,22727.0
2016,Belgian Grand Prix,Daniel Ricciardo,Red Bull,2,1.0,998401.0
2016,Belgian Grand Prix,Daniel Ricciardo,Red Bull,2,2.0,22531.0
2016,Brazilian Grand Prix,Sebastian Vettel,Ferrari,5,1.0,29981.0
2016,Brazilian Grand Prix,Sebastian Vettel,Ferrari,5,2.0,2010637.0
2016,Brazilian Grand Prix,Sebastian Vettel,Ferrari,5,3.0,1483923.0
2016,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,8,1.0,24623.0
2016,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,8,2.0,2008600.0
2016,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,8,3.0,1484725.0
2016,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,8,4.0,29621.0
2016,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,8,5.0,24521.0
2016,Brazilian Grand Prix,Fernando Alonso,McLaren,10,1.0,24821.0
2016,Brazilian Grand Prix,Fernando Alonso,McLaren,10,2.0,2008789.0
2016,Brazilian Grand Prix,Fernando Alonso,McLaren,10,3.0,1483818.0
2016,Brazilian Grand Prix,Max Verstappen,Red Bull,3,4.0,24435.0
2016,Mexican Grand Prix,Jenson Button,McLaren,12,1.0,22438.0
2016,Mexican Grand Prix,Fernando Alonso,McLaren,13,1.0,22461.0
2016,Mexican Grand Prix,Fernando Alonso,McLaren,13,2.0,25171.0
2016,Brazilian Grand Prix,Max Verstappen,Red Bull,3,5.0,24041.0
2016,Brazilian Grand Prix,Max Verstappen,Red Bull,3,1.0,24186.0
2016,Brazilian Grand Prix,Max Verstappen,Red Bull,3,2.0,2009643.0
2016,Brazilian Grand Prix,Max Verstappen,Red Bull,3,3.0,1481433.0
2016,Mexican Grand Prix,Kimi Räikkönen,Ferrari,6,2.0,22974.0
2016,Abu Dhabi Grand Prix,Fernando Alonso,McLaren,10,1.0,22428.0
2016,Abu Dhabi Grand Prix,Fernando Alonso,McLaren,10,2.0,22248.0
2016,Abu Dhabi Grand Prix,Kimi Räikkönen,Ferrari,6,2.0,22087.0
2016,Abu Dhabi Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,21959.0
2016,Abu Dhabi Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,22084.0
2016,Brazilian Grand Prix,Jenson Button,McLaren,16,1.0,24192.0
2016,Brazilian Grand Prix,Jenson Button,McLaren,16,2.0,2010062.0
2016,Brazilian Grand Prix,Jenson Button,McLaren,16,3.0,1484987.0
2016,Brazilian Grand Prix,Jenson Button,McLaren,16,4.0,25006.0
2016,Brazilian Grand Prix,Jenson Button,McLaren,16,5.0,24754.0
2016,Abu Dhabi Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,21768.0
2016,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,3,1.0,21711.0
2016,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,3,2.0,21872.0
2016,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,4,1.0,21221.0
2016,Mexican Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,22398.0
2016,Mexican Grand Prix,Max Verstappen,Red Bull,4,1.0,21775.0
2016,Japanese Grand Prix,Max Verstappen,Red Bull,2,1.0,22855.0
2016,Japanese Grand Prix,Max Verstappen,Red Bull,2,2.0,22788.0
2016,Japanese Grand Prix,Sebastian Vettel,Ferrari,4,1.0,23226.0
2016,Japanese Grand Prix,Sebastian Vettel,Ferrari,4,2.0,22887.0
2016,Japanese Grand Prix,Kimi Räikkönen,Ferrari,5,2.0,22762.0
2016,Japanese Grand Prix,Daniel Ricciardo,Red Bull,6,1.0,22996.0
2016,Japanese Grand Prix,Daniel Ricciardo,Red Bull,6,2.0,25861.0
2016,Japanese Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,23244.0
2016,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,24584.0
2016,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,24412.0
2016,Malaysian Grand Prix,Kimi Räikkönen,Ferrari,4,3.0,24809.0
2016,Malaysian Grand Prix,Fernando Alonso,McLaren,7,1.0,25195.0
2016,Malaysian Grand Prix,Fernando Alonso,McLaren,7,2.0,24061.0
2016,Malaysian Grand Prix,Fernando Alonso,McLaren,7,3.0,23920.0
2016,Malaysian Grand Prix,Jenson Button,McLaren,9,1.0,24738.0
2016,Malaysian Grand Prix,Jenson Button,McLaren,9,2.0,24645.0
2016,Mexican Grand Prix,Sebastian Vettel,Ferrari,5,1.0,22035.0
2016,Japanese Grand Prix,Fernando Alonso,McLaren,16,1.0,22786.0
2016,United States Grand Prix,Jenson Button,McLaren,9,2.0,25635.0
2016,United States Grand Prix,Kimi Räikkönen,Ferrari,\N,1.0,23989.0
2016,United States Grand Prix,Kimi Räikkönen,Ferrari,\N,2.0,23845.0
2016,United States Grand Prix,Kimi Räikkönen,Ferrari,\N,3.0,25384.0
2016,United States Grand Prix,Max Verstappen,Red Bull,\N,1.0,23489.0
2016,United States Grand Prix,Max Verstappen,Red Bull,\N,2.0,36112.0
2016,Mexican Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,22087.0
2016,Mexican Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,22443.0
2016,United States Grand Prix,Jenson Button,McLaren,9,1.0,23613.0
2016,Japanese Grand Prix,Fernando Alonso,McLaren,16,2.0,23032.0
2016,Japanese Grand Prix,Jenson Button,McLaren,18,1.0,24375.0
2016,Japanese Grand Prix,Jenson Button,McLaren,18,2.0,23342.0
2016,United States Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,23956.0
2016,United States Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,23534.0
2016,United States Grand Prix,Sebastian Vettel,Ferrari,4,1.0,24433.0
2016,United States Grand Prix,Sebastian Vettel,Ferrari,4,2.0,23812.0
2016,United States Grand Prix,Sebastian Vettel,Ferrari,4,3.0,24156.0
2016,United States Grand Prix,Fernando Alonso,McLaren,5,1.0,23683.0
2016,United States Grand Prix,Fernando Alonso,McLaren,5,2.0,25300.0
2016,Hungarian Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,21951.0
2016,Russian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,30498.0
2016,Russian Grand Prix,Fernando Alonso,McLaren,6,1.0,29751.0
2016,Russian Grand Prix,Jenson Button,McLaren,10,1.0,30580.0
2016,Russian Grand Prix,Daniel Ricciardo,Red Bull,11,1.0,47763.0
2016,Russian Grand Prix,Daniel Ricciardo,Red Bull,11,2.0,31205.0
2016,Russian Grand Prix,Daniil Kvyat,Red Bull,15,1.0,41282.0
2016,Russian Grand Prix,Daniil Kvyat,Red Bull,15,2.0,38906.0
2016,Chinese Grand Prix,Fernando Alonso,McLaren,12,1.0,22874.0
2016,Chinese Grand Prix,Fernando Alonso,McLaren,12,2.0,22927.0
2016,Chinese Grand Prix,Jenson Button,McLaren,13,1.0,24072.0
2016,Chinese Grand Prix,Jenson Button,McLaren,13,2.0,23029.0
2016,Chinese Grand Prix,Jenson Button,McLaren,13,3.0,22510.0
2016,Spanish Grand Prix,Fernando Alonso,McLaren,\N,1.0,21795.0
2016,Spanish Grand Prix,Fernando Alonso,McLaren,\N,2.0,22987.0
2016,Monaco Grand Prix,Daniel Ricciardo,Red Bull,2,1.0,25054.0
2016,Monaco Grand Prix,Daniel Ricciardo,Red Bull,2,2.0,35327.0
2016,Spanish Grand Prix,Max Verstappen,Red Bull,1,1.0,22369.0
2016,Spanish Grand Prix,Max Verstappen,Red Bull,1,2.0,22348.0
2016,Spanish Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,22107.0
2016,Spanish Grand Prix,Kimi Räikkönen,Ferrari,2,2.0,22169.0
2016,Spanish Grand Prix,Sebastian Vettel,Ferrari,3,1.0,21643.0
2016,Spanish Grand Prix,Sebastian Vettel,Ferrari,3,2.0,22617.0
2016,Spanish Grand Prix,Sebastian Vettel,Ferrari,3,3.0,21603.0
2016,Spanish Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,21738.0
2016,Spanish Grand Prix,Daniel Ricciardo,Red Bull,4,3.0,21683.0
2016,Spanish Grand Prix,Daniel Ricciardo,Red Bull,4,4.0,23133.0
2016,Spanish Grand Prix,Jenson Button,McLaren,9,1.0,22280.0
2016,Spanish Grand Prix,Jenson Button,McLaren,9,2.0,22590.0
2016,Spanish Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,22104.0
2016,Monaco Grand Prix,Sebastian Vettel,Ferrari,4,1.0,25114.0
2016,Australian Grand Prix,Jenson Button,McLaren,14,3.0,21837.0
2016,Australian Grand Prix,Kimi Räikkönen,Ferrari,\N,1.0,22508.0
2016,Australian Grand Prix,Kimi Räikkönen,Ferrari,\N,2.0,1089365.0
2016,Australian Grand Prix,Jenson Button,McLaren,14,2.0,1084466.0
2016,Australian Grand Prix,Fernando Alonso,McLaren,\N,1.0,21796.0
2016,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,24720.0
2016,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,2,2.0,25222.0
2016,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,2,3.0,25257.0
2016,Bahrain Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,24541.0
2016,Bahrain Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,26631.0
2016,Bahrain Grand Prix,Daniel Ricciardo,Red Bull,4,3.0,24879.0
2016,Australian Grand Prix,Jenson Button,McLaren,14,1.0,22616.0
2016,Australian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,21339.0
2016,Australian Grand Prix,Sebastian Vettel,Ferrari,3,2.0,1089312.0
2016,Australian Grand Prix,Sebastian Vettel,Ferrari,3,3.0,24548.0
2016,Australian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,22245.0
2016,Australian Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,1089822.0
2016,Australian Grand Prix,Daniel Ricciardo,Red Bull,4,3.0,21981.0
2016,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,1.0,30115.0
2016,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,2.0,22276.0
2016,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,3.0,22350.0
2016,Chinese Grand Prix,Daniil Kvyat,Red Bull,3,1.0,24084.0
2016,Chinese Grand Prix,Daniil Kvyat,Red Bull,3,2.0,22607.0
2016,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,24392.0
2016,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,22461.0
2016,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,3.0,22426.0
2016,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,31134.0
2016,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,2.0,23296.0
2016,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,3.0,22832.0
2016,Chinese Grand Prix,Daniil Kvyat,Red Bull,3,3.0,22684.0
2016,Bahrain Grand Prix,Daniil Kvyat,Red Bull,7,1.0,24419.0
2016,Bahrain Grand Prix,Daniil Kvyat,Red Bull,7,2.0,24661.0
2016,Bahrain Grand Prix,Daniil Kvyat,Red Bull,7,3.0,24224.0
2016,Bahrain Grand Prix,Stoffel Vandoorne,McLaren,10,1.0,24604.0
2016,Bahrain Grand Prix,Stoffel Vandoorne,McLaren,10,2.0,24682.0
2016,Bahrain Grand Prix,Stoffel Vandoorne,McLaren,10,3.0,25316.0
2016,Monaco Grand Prix,Sebastian Vettel,Ferrari,4,2.0,25561.0
2016,Monaco Grand Prix,Fernando Alonso,McLaren,5,2.0,26836.0
2016,Austrian Grand Prix,Fernando Alonso,McLaren,18,1.0,21924.0
2016,Austrian Grand Prix,Fernando Alonso,McLaren,18,2.0,22879.0
2016,Austrian Grand Prix,Fernando Alonso,McLaren,18,3.0,16764.0
2016,Austrian Grand Prix,Fernando Alonso,McLaren,18,4.0,18194.0
2016,Austrian Grand Prix,Jenson Button,McLaren,6,2.0,22035.0
2016,Austrian Grand Prix,Jenson Button,McLaren,6,3.0,18307.0
2016,Austrian Grand Prix,Jenson Button,McLaren,6,4.0,18964.0
2016,British Grand Prix,Max Verstappen,Red Bull,2,1.0,31995.0
2016,British Grand Prix,Max Verstappen,Red Bull,2,2.0,29429.0
2016,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,22006.0
2016,Hungarian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,21640.0
2016,Hungarian Grand Prix,Sebastian Vettel,Ferrari,4,2.0,21535.0
2016,Hungarian Grand Prix,Max Verstappen,Red Bull,5,1.0,22389.0
2016,Hungarian Grand Prix,Max Verstappen,Red Bull,5,2.0,21687.0
2016,Hungarian Grand Prix,Kimi Räikkönen,Ferrari,6,2.0,21857.0
2016,Hungarian Grand Prix,Fernando Alonso,McLaren,7,1.0,22099.0
2016,Hungarian Grand Prix,Fernando Alonso,McLaren,7,2.0,21897.0
2016,Monaco Grand Prix,Fernando Alonso,McLaren,5,1.0,25512.0
2016,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,22241.0
2016,Austrian Grand Prix,Jenson Button,McLaren,6,1.0,22859.0
2016,British Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,30198.0
2016,British Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,29813.0
2016,British Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,29578.0
2016,British Grand Prix,Kimi Räikkönen,Ferrari,5,2.0,30462.0
2016,British Grand Prix,Sebastian Vettel,Ferrari,9,1.0,31381.0
2016,British Grand Prix,Sebastian Vettel,Ferrari,9,2.0,29163.0
2016,British Grand Prix,Jenson Button,McLaren,12,1.0,30093.0
2016,British Grand Prix,Jenson Button,McLaren,12,2.0,29588.0
2016,British Grand Prix,Fernando Alonso,McLaren,13,1.0,32374.0
2016,British Grand Prix,Fernando Alonso,McLaren,13,2.0,28799.0
2016,British Grand Prix,Fernando Alonso,McLaren,13,3.0,28936.0
2016,Austrian Grand Prix,Daniel Ricciardo,Red Bull,5,4.0,22284.0
2016,Austrian Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,19408.0
2016,Canadian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22597.0
2016,Canadian Grand Prix,Sebastian Vettel,Ferrari,2,2.0,22361.0
2016,Canadian Grand Prix,Max Verstappen,Red Bull,4,1.0,23586.0
